"rgn_id","taxa_code","year","tonnes","tonnes_orig","tonnes_peak","tonnes_rel"
15,"Caulerpa seaweeds_7",1964,6.451175,7.5945,141.4919675,0.0455939309770359
15,"Caulerpa seaweeds_7",1965,7.2293,8.5075,141.4919675,0.0510933597696986
15,"Caulerpa seaweeds_7",1966,8.102875,9.5367,141.4919675,0.057267385160928
15,"Caulerpa seaweeds_7",1967,9.082275,10.6904,141.4919675,0.0641893328679594
15,"Caulerpa seaweeds_7",1968,10.17995,11.9852,141.4919675,0.0719471937514757
15,"Caulerpa seaweeds_7",1969,11.410425,13.4294,141.4919675,0.0806436238156064
15,"Caulerpa seaweeds_7",1970,12.788225,15.0479,141.4919675,0.0903812790644812
15,"Caulerpa seaweeds_7",1971,14.332025,16.8656,141.4919675,0.101292145789124
15,"Caulerpa seaweeds_7",1972,16.062575,18.9074,141.4919675,0.113522875424006
15,"Caulerpa seaweeds_7",1973,18.0027,21.1899,141.4919675,0.127234784547045
15,"Caulerpa seaweeds_7",1974,20.1773,23.7463,141.4919675,0.142603854879607
15,"Caulerpa seaweeds_7",1975,22.61335,26.6098,141.4919675,0.159820733286503
15,"Caulerpa seaweeds_7",1976,25.34405,29.8302,141.4919675,0.179120062062887
15,"Caulerpa seaweeds_7",1977,28.4026,33.4241,141.4919675,0.200736483503913
15,"Caulerpa seaweeds_7",1978,31.832575,37.4662,141.4919675,0.224977965621971
15,"Caulerpa seaweeds_7",1979,35.67755,41.9897,141.4919675,0.252152476429448
15,"Caulerpa seaweeds_7",1980,44.7453,66.1012,141.4919675,0.316239153293278
15,"Caulerpa seaweeds_7",1981,46.7207,41.3257,141.4919675,0.330200369854918
15,"Caulerpa seaweeds_7",1982,50.889375,54.1409,141.4919675,0.359662643040143
15,"Caulerpa seaweeds_7",1983,56.85085,65.8356,141.4919675,0.401795600163663
15,"Caulerpa seaweeds_7",1984,58.546125,72.8823,141.4919675,0.413777022359944
15,"Caulerpa seaweeds_7",1985,71.61655,93.6074,141.4919675,0.506152760933231
15,"Caulerpa seaweeds_7",1986,79.736025,86.6188,141.4919675,0.563537467241736
15,"Caulerpa seaweeds_7",1987,90.770875,109.975,141.4919675,0.641526700093417
15,"Caulerpa seaweeds_7",1988,104.4721,127.6872,141.4919675,0.738360642274623
15,"Caulerpa seaweeds_7",1989,114.5234,133.8126,141.4919675,0.809398597132378
15,"Caulerpa seaweeds_7",1990,129.121025,145.0093,141.4919675,0.912567881282731
15,"Caulerpa seaweeds_7",1991,136.9583,141.3241,141.4919675,0.96795812808243
15,"Caulerpa seaweeds_7",1992,148.54925,174.051,141.4919675,1
15,"Caulerpa seaweeds_7",1993,167.321775,208.9027,141.4919675,1
15,"Caulerpa seaweeds_7",1994,186.652475,222.3321,141.4919675,1
15,"Caulerpa seaweeds_7",1995,159.70445,33.532,141.4919675,1
15,"Caulerpa seaweeds_7",1996,126.859275,42.6703,141.4919675,0.896582874925391
15,"Caulerpa seaweeds_7",1997,103.088075,113.8179,141.4919675,0.728578991595406
15,"Caulerpa seaweeds_7",1998,107.06585,238.2432,141.4919675,0.756692071583498
15,"Caulerpa seaweeds_7",1999,145.891175,188.8333,141.4919675,1
15,"Caulerpa seaweeds_7",2000,193.9378,234.8568,141.4919675,1
15,"Caulerpa seaweeds_7",2001,217.67995,208.7865,141.4919675,1
15,"Caulerpa seaweeds_7",2002,180.5084,89.557,141.4919675,1
15,"Caulerpa seaweeds_7",2003,141.9383,34.5529,141.4919675,1
15,"Caulerpa seaweeds_7",2004,92.047,35.2916,141.4919675,0.650545763313384
15,"Caulerpa seaweeds_7",2005,48.79155,35.7647,141.4919675,0.344836183015124
15,"Caulerpa seaweeds_7",2006,37.6986,45.1852,141.4919675,0.266436326146924
15,"Caulerpa seaweeds_7",2007,39.80265,42.9691,141.4919675,0.281306781602284
15,"Caulerpa seaweeds_7",2008,39.87735,35.5904,141.4919675,0.28183472676638
15,"Caulerpa seaweeds_7",2009,38.98925,32.2123,141.4919675,0.275558045371021
15,"Caulerpa seaweeds_7",2010,36.634125,35.7647,141.4919675,0.258913107558562
15,"Caulerpa seaweeds_7",2011,36.567725,42.7035,141.4919675,0.258443822968254
15,"Caulerpa seaweeds_7",2012,35.820725,32.6024,141.4919675,0.253164371327298
15,"Caulerpa seaweeds_7",2013,34.052825,25.1407,141.4919675,0.240669669110368
15,"Caulerpa seaweeds_7",2014,27.599575,9.9517,141.4919675,0.195061072989885
15,"Caulerpa seaweeds_7",2015,19.453125,10.1177,141.4919675,0.137485719816568
15,"Caulerpa seaweeds_7",2016,12.5164,4.8555,141.4919675,0.088460145272911
15,"Caulerpa seaweeds_7",2017,8.21285,7.9265,141.4919675,0.0580446377636243
15,"Caulerpa seaweeds_7",2018,8.2525655,10.110562,141.4919675,0.0583253286092018
15,"Elkhorn sea moss_8",1965,821.7,821.7,880861.1879925,0.000932837104416725
15,"Elkhorn sea moss_8",1966,821.7,821.7,880861.1879925,0.000932837104416725
15,"Elkhorn sea moss_8",1967,821.7,821.7,880861.1879925,0.000932837104416725
15,"Elkhorn sea moss_8",1968,821.7,821.7,880861.1879925,0.000932837104416725
15,"Elkhorn sea moss_8",1969,821.7,821.7,880861.1879925,0.000932837104416725
15,"Elkhorn sea moss_8",1970,821.7,821.7,880861.1879925,0.000932837104416725
15,"Elkhorn sea moss_8",1971,1232.55,2465.1,880861.1879925,0.00139925565662509
15,"Elkhorn sea moss_8",1972,1643.4,2465.1,880861.1879925,0.00186567420883345
15,"Elkhorn sea moss_8",1973,2465.1,4108.5,880861.1879925,0.00279851131325017
15,"Elkhorn sea moss_8",1974,5546.475,13147.2,880861.1879925,0.00629665045481289
15,"Elkhorn sea moss_8",1975,7806.15,11503.8,880861.1879925,0.00886195249195889
15,"Elkhorn sea moss_8",1976,9654.975,9860.4,880861.1879925,0.0109608359768965
15,"Elkhorn sea moss_8",1977,13287.916125,18640.2645,880861.1879925,0.015085142024799
15,"Elkhorn sea moss_8",1978,25409.83995,61634.8953,880861.1879925,0.0288465881984306
15,"Elkhorn sea moss_8",1979,41920.463475,77546.2941,880861.1879925,0.0475903173467519
15,"Elkhorn sea moss_8",1980,63722.218725,97067.421,880861.1879925,0.0723408178196887
15,"Elkhorn sea moss_8",1981,74233.815975,60686.6535,880861.1879925,0.0842741364779396
15,"Elkhorn sea moss_8",1982,78700.37175,79501.1184,880861.1879925,0.0893448057682729
15,"Elkhorn sea moss_8",1983,83484.30915,96682.0437,880861.1879925,0.094775783390187
15,"Elkhorn sea moss_8",1984,85189.33665,103887.531,880861.1879925,0.0967114203818518
15,"Elkhorn sea moss_8",1985,103375.6119,133431.7545,880861.1879925,0.117357437595355
15,"Elkhorn sea moss_8",1986,114367.287375,123467.8203,880861.1879925,0.129835766331861
15,"Elkhorn sea moss_8",1987,130572.64935,161503.4916,880861.1879925,0.148232946495892
15,"Elkhorn sea moss_8",1988,151478.957025,187512.7617,880861.1879925,0.171966887734291
15,"Elkhorn sea moss_8",1989,167246.76375,196502.9814,880861.1879925,0.189867332140219
15,"Elkhorn sea moss_8",1990,189614.875725,212940.2682,880861.1879925,0.215260790587375
15,"Elkhorn sea moss_8",1991,201122.373375,207533.4822,880861.1879925,0.228324707816179
15,"Elkhorn sea moss_8",1992,218143.68345,255598.002,880861.1879925,0.247648195224896
15,"Elkhorn sea moss_8",1993,242559.471825,294166.1349,880861.1879925,0.275366283736258
15,"Elkhorn sea moss_8",1994,279848.8341,362097.7173,880861.1879925,0.317699131162517
15,"Elkhorn sea moss_8",1995,343414.929825,461797.8651,880861.1879925,0.389862709932367
15,"Elkhorn sea moss_8",1996,410751.80685,524945.5101,880861.1879925,0.466307078174385
15,"Elkhorn sea moss_8",1997,466705.0575,517979.1375,880861.1879925,0.529828154381089
15,"Elkhorn sea moss_8",1998,507489.72615,525236.3919,880861.1879925,0.576129057640261
15,"Elkhorn sea moss_8",1999,526239.6876,536797.7109,880861.1879925,0.597415001107394
15,"Elkhorn sea moss_8",2000,527362.54065,529436.9223,880861.1879925,0.59868972301058
15,"Elkhorn sea moss_8",2001,539218.4391,565402.7313,880861.1879925,0.612149163171656
15,"Elkhorn sea moss_8",2002,572120.53965,656844.7941,880861.1879925,0.649501360088159
